fgood,cbs1,cbinq,cbline,cbterm,cblineut,cbtob,cbdpd,cbnew,pmt,dpd,home,online,period
0,NA,1,1,1,62.33948365,7,No,No,A,NO,No,Yes,31-03-2017
0,637,1,2,1,55.33473418,5,No,No,P,Low,No,Yes,31-12-2016
0,689,0,0,0,52.2800292,5,No,No,M,NO,No,No,31-12-2016
0,699,2,3,1,38.66846699,7,No,No,M,Low,No,No,30-04-2017
0,NA,2,3,2,53.43829539,5,No,No,A,NO,No,Yes,31-08-2017
0,728,1,2,1,47.45435249,7,No,No,A,Low,No,No,28-02-2017
0,659,0,1,0,38.29416736,7,No,No,A,NO,Yes,No,31-08-2017
0,730,2,1,0,35.48863896,6,No,No,M,NO,No,Yes,31-08-2017
0,741,1,0,0,42.69785701,6,No,No,P,NO,Yes,No,31-07-2017
0,672,1,2,1,55.08657964,6,No,No,A,High,Yes,Yes,31-07-2017
0,NA,0,1,0,37.60756754,5,No,No,A,NO,Yes,No,28-02-2017
0,687,0,1,0,46.57707946,5,No,No,A,NO,No,No,30-06-2017
0,645,1,2,0,74.34479447,5,No,Yes,M,Low,Yes,Yes,28-02-2017
0,573,2,3,0,62.3297538,5,Yes,Yes,M,High,No,No,31-01-2017
0,688,1,1,1,59.0336695,6,No,No,P,NO,Yes,No,30-06-2017
0,600,1,3,1,26.07804588,5,No,No,M,NO,No,No,30-04-2017
0,644,1,2,1,32.40847835,4,No,No,A,NO,Yes,Yes,30-09-2017
0,649,0,1,0,34.61806154,5,No,No,A,NO,Yes,Yes,28-02-2017
0,719,0,1,0,51.3622942,7,No,No,A,NO,Yes,Yes,31-07-2017
0,619,0,2,1,52.22470184,5,No,No,A,NO,No,No,31-05-2017
1,524,1,1,1,64.70007152,3,No,No,M,High,No,Yes,30-09-2017
0,698,1,3,1,43.40981001,5,No,No,A,NO,Yes,No,30-09-2017
0,663,0,0,0,49.84303225,7,No,No,M,NO,No,Yes,31-01-2017
0,661,0,2,0,36.7346969,6,No,No,M,NO,No,No,31-12-2016
0,NA,1,2,0,53.76275095,6,No,No,M,Low,No,Yes,30-06-2017
0,583,1,2,1,52.81720945,4,No,No,A,NO,No,No,28-02-2017
0,701,1,2,1,45.4358575,7,No,No,M,NO,No,Yes,31-08-2017
0,609,2,3,1,26.49043582,5,No,No,A,NO,Yes,No,30-06-2017
0,653,1,2,0,63.20932199,5,No,No,A,NO,No,Yes,28-02-2017
0,678,2,3,0,45.46957347,6,No,No,M,NO,No,Yes,31-05-2017
1,645,1,3,0,51.81651096,7,No,No,M,NO,No,Yes,31-12-2016
0,NA,2,2,1,44.98470328,6,No,Yes,P,NO,Yes,No,30-09-2017
0,607,0,0,1,45.1133787,6,No,Yes,P,NO,Yes,No,31-08-2017
0,769,1,0,0,51.15397655,7,No,Yes,P,NO,Yes,No,31-03-2017
0,596,0,0,1,28.50584747,6,No,No,A,NO,No,No,31-03-2017
0,608,1,2,1,51.42866846,5,Yes,Yes,M,High,No,Yes,30-04-2017
0,742,1,1,0,23.14896357,6,No,No,P,NO,Yes,Yes,30-04-2017
0,692,0,1,1,39.80678561,8,No,No,A,Low,No,Yes,30-04-2017
1,653,1,3,0,61.43145897,6,Yes,No,A,Low,No,No,30-09-2017
0,568,2,2,0,46.8225319,6,Yes,Yes,A,High,No,Yes,31-07-2017
0,573,1,0,1,46.84572971,4,No,Yes,M,NO,No,No,31-12-2016
0,642,1,3,1,34.62284803,5,No,No,A,Low,Yes,Yes,30-06-2017
0,678,1,3,1,39.35627065,6,Yes,Yes,M,NO,No,Yes,31-12-2016
0,547,0,2,1,33.03237716,5,No,No,M,High,Yes,Yes,30-06-2017
0,599,1,2,1,48.59335416,5,No,No,A,High,No,No,30-06-2017
0,625,0,1,0,37.61257517,4,No,No,A,NO,Yes,Yes,30-06-2017
0,566,0,1,1,45.83943766,5,No,No,A,High,Yes,Yes,30-09-2017
0,647,2,2,1,48.70387332,6,No,No,M,Low,No,Yes,31-01-2017
1,640,2,2,1,39.08510736,6,No,No,M,Low,No,Yes,30-06-2017
0,NA,0,0,0,47.61447186,5,No,No,A,NO,No,Yes,31-08-2017
0,625,0,0,0,40.21165475,7,No,No,A,NO,No,Yes,31-07-2017
0,637,1,3,1,43.45595787,6,No,No,A,Low,Yes,Yes,31-05-2017
0,629,1,2,1,49.37924152,5,No,No,A,NO,Yes,Yes,30-06-2017
0,622,1,1,1,29.16569047,6,No,No,A,High,Yes,Yes,31-08-2017
0,683,0,1,0,43.43722906,6,No,No,A,NO,Yes,Yes,30-04-2017
0,661,2,1,1,47.49982532,5,No,No,A,NO,Yes,No,31-03-2017
0,562,1,1,1,56.00947,5,No,No,A,Low,Yes,No,31-12-2016
0,648,0,1,0,31.4386708,6,No,No,A,NO,Yes,No,30-06-2017
0,NA,0,3,1,47.54555951,7,Yes,No,P,High,No,Yes,30-04-2017
0,636,1,1,1,35.88111015,5,No,No,M,NO,Yes,No,31-03-2017
0,660,0,3,1,45.71583768,5,No,No,A,NO,No,Yes,30-06-2017
0,643,0,0,1,56.26393526,6,No,No,A,NO,Yes,Yes,30-09-2017
0,657,1,1,0,46.93571705,7,No,No,A,NO,No,No,30-04-2017
0,689,1,1,1,55.12784497,7,No,No,A,Low,Yes,No,31-01-2017
0,643,0,0,1,33.65469689,5,No,No,M,NO,No,Yes,28-02-2017
0,694,0,0,0,25.74229352,6,No,No,M,NO,Yes,No,30-09-2017
0,699,1,2,1,42.01502462,5,No,No,A,NO,No,Yes,31-01-2017
0,661,0,1,0,42.75526744,6,No,No,M,NO,No,No,31-07-2017
0,677,2,3,1,49.42000708,4,No,No,M,NO,No,Yes,31-05-2017
1,659,2,2,1,61.01686517,7,Yes,Yes,M,High,No,Yes,28-02-2017
0,600,1,2,1,35.03728023,4,No,No,M,NO,No,Yes,30-09-2017
0,668,0,2,1,22.29870997,6,No,Yes,M,NO,No,No,31-01-2017
0,687,0,2,0,37.89476621,8,No,No,A,NO,Yes,No,31-12-2016
1,533,1,2,1,47.14660581,5,No,Yes,M,Low,No,No,31-12-2016
0,679,0,1,0,53.09405007,5,No,Yes,M,NO,No,Yes,31-05-2017
0,706,1,1,0,51.34248601,7,No,No,A,Low,Yes,No,31-03-2017
0,758,1,1,0,46.49840254,8,No,No,A,NO,No,Yes,31-08-2017
0,682,2,2,1,31.8206377,6,No,No,A,NO,No,Yes,31-07-2017
1,551,1,0,1,50.2836943,4,No,No,A,NO,No,Yes,30-06-2017
0,537,1,3,1,59.14536442,5,Yes,No,P,High,Yes,No,31-08-2017
0,661,1,0,1,56.44582171,5,No,No,A,NO,Yes,No,31-05-2017
0,660,2,2,2,41.37840796,4,No,No,A,Low,No,No,28-02-2017
0,705,1,2,1,31.15046535,6,No,No,A,NO,No,Yes,30-06-2017
0,651,1,1,1,57.76256473,6,No,No,A,Low,No,Yes,31-03-2017
0,649,0,1,0,56.66004901,8,No,No,P,NO,No,No,31-03-2017
1,698,1,2,0,31.9194962,6,No,No,A,NO,Yes,No,30-04-2017
0,700,1,2,0,71.08549355,6,No,No,P,Low,No,No,31-08-2017
1,655,2,2,1,54.56304323,5,No,No,P,High,No,Yes,31-01-2017
0,653,0,0,0,39.32041006,7,No,No,P,NO,Yes,No,31-03-2017
0,722,0,0,0,56.16582354,8,No,No,P,NO,Yes,Yes,31-05-2017
0,620,2,2,0,35.79328348,5,No,Yes,M,NO,No,Yes,31-07-2017
0,705,0,1,0,64.14418544,4,No,No,M,NO,No,Yes,31-01-2017
0,598,1,2,0,60.53883281,6,No,No,M,High,No,Yes,30-09-2017
0,737,1,1,1,47.0981255,5,No,No,M,NO,No,Yes,30-06-2017
0,665,1,1,0,44.29970926,6,No,No,M,NO,No,No,31-07-2017
1,650,0,1,1,63.50231351,8,No,No,M,Low,No,Yes,31-05-2017
0,548,2,2,1,58.17567726,3,Yes,Yes,A,High,No,Yes,30-09-2017
0,615,0,2,1,39.99715926,5,No,No,P,NO,No,No,30-09-2017
0,625,0,2,1,47.2255828,5,No,No,A,NO,No,Yes,31-08-2017
0,652,1,2,0,34.2001133,6,No,No,A,NO,Yes,Yes,30-09-2017
1,541,1,3,1,39.39472156,4,No,No,M,Low,No,Yes,31-03-2017
0,NA,2,3,2,44.96711793,5,No,No,A,Low,No,Yes,31-01-2017
1,677,1,1,1,57.51421336,7,No,No,M,Low,No,No,30-06-2017
0,690,1,0,0,52.29219785,7,No,No,M,NO,No,Yes,28-02-2017
0,575,2,2,1,47.65151101,5,No,No,P,Low,No,Yes,31-03-2017
1,562,0,0,0,52.83812151,5,No,No,A,Low,No,Yes,31-07-2017
0,686,0,0,0,45.43081622,5,No,No,A,NO,No,Yes,31-12-2016
1,601,1,3,1,49.88485506,5,Yes,No,A,High,Yes,Yes,31-07-2017
1,584,1,2,2,65.37031317,5,Yes,Yes,M,High,No,Yes,30-06-2017
0,669,1,2,1,71.20338741,5,Yes,Yes,M,Low,No,Yes,28-02-2017
0,682,0,2,1,38.78504759,5,No,No,P,NO,Yes,Yes,31-12-2016
1,617,1,2,1,59.71274301,6,Yes,Yes,M,High,No,Yes,31-01-2017
0,597,0,0,0,40.01636067,5,No,No,A,NO,Yes,Yes,30-06-2017
0,628,1,2,1,38.32504783,5,No,No,M,Low,No,Yes,31-05-2017
0,639,1,0,1,38.02362877,4,No,Yes,A,NO,No,Yes,31-07-2017
0,NA,0,1,2,32.12935111,5,Yes,No,M,High,No,Yes,31-08-2017
0,675,0,0,0,53.18197015,6,No,No,P,NO,No,No,31-08-2017
0,664,1,1,1,39.44539515,5,No,No,M,NO,No,No,30-06-2017
0,705,0,0,0,45.60618061,5,No,No,P,NO,Yes,No,30-06-2017
0,674,1,0,1,38.24146169,6,No,No,M,NO,No,No,31-01-2017
0,677,0,0,0,58.74801228,6,No,No,A,NO,No,Yes,31-05-2017
0,614,1,1,1,47.84857082,6,No,No,P,NO,Yes,No,28-02-2017
0,593,2,2,1,58.74697042,5,Yes,Yes,P,High,Yes,No,30-04-2017
0,576,0,2,1,52.13416301,5,No,No,A,NO,No,No,31-05-2017
0,615,0,3,1,55.27568426,5,Yes,No,A,Low,No,Yes,31-03-2017
0,649,1,2,0,29.19342758,7,No,No,M,NO,No,No,30-04-2017
0,652,0,3,1,33.15944886,6,No,No,A,NO,Yes,Yes,31-03-2017
0,534,2,3,2,61.18555911,4,No,No,A,High,No,No,30-06-2017
0,643,1,2,1,48.68206665,5,Yes,Yes,M,High,No,Yes,31-05-2017
0,648,1,2,0,41.11168172,6,No,No,M,High,No,Yes,31-08-2017
0,696,1,3,0,34.25902677,7,No,No,A,NO,Yes,No,30-04-2017
0,651,1,2,1,64.07292965,7,No,No,A,NO,No,No,31-07-2017
0,661,1,0,0,33.90580263,7,No,No,M,NO,No,Yes,31-01-2017
0,582,1,2,1,60.41031621,6,No,No,A,High,No,No,31-08-2017
0,NA,2,2,1,53.50324951,6,No,No,A,NO,Yes,Yes,31-07-2017
0,NA,1,3,0,50.12516794,5,No,No,A,NO,No,Yes,30-04-2017
0,643,0,0,1,31.80418882,6,No,No,A,NO,Yes,Yes,30-04-2017
0,639,0,3,1,55.74866362,6,Yes,Yes,M,High,No,Yes,30-04-2017
0,618,0,0,0,44.6529665,8,No,No,A,High,No,Yes,31-03-2017
0,603,0,0,1,39.07136209,7,No,No,A,Low,No,Yes,31-08-2017
0,654,0,1,0,52.76843546,6,No,No,M,NO,No,Yes,31-03-2017
0,597,0,1,1,65.3811255,4,No,No,P,NO,No,No,30-09-2017
0,NA,0,0,0,44.21608068,7,No,No,M,NO,No,Yes,31-05-2017
0,NA,1,2,1,35.68321653,6,No,No,A,NO,Yes,Yes,31-07-2017
0,780,1,1,1,39.17526355,7,No,No,M,NO,No,Yes,28-02-2017
0,567,0,0,0,35.58830416,5,No,No,A,NO,No,Yes,30-06-2017
0,646,1,3,1,53.64958352,4,No,No,M,Low,No,Yes,28-02-2017
0,NA,2,3,1,64.87132253,4,Yes,No,A,High,No,Yes,31-08-2017
0,701,0,1,1,39.09866021,7,No,No,A,NO,Yes,Yes,31-07-2017
0,673,0,0,0,38.05113285,6,No,No,P,NO,Yes,Yes,31-08-2017
0,600,1,3,1,42.67277351,7,Yes,No,M,High,No,Yes,30-09-2017
0,NA,1,2,1,60.30975983,4,No,No,M,Low,No,Yes,31-05-2017
0,656,1,3,1,63.41676394,7,Yes,Yes,A,High,No,No,30-06-2017
0,604,1,2,2,61.61851553,5,No,No,P,High,Yes,No,31-01-2017
0,634,1,2,2,42.34821793,6,No,No,A,NO,No,No,30-04-2017
0,628,0,2,2,61.88251969,5,No,No,M,Low,No,No,28-02-2017
0,NA,1,1,2,35.04490044,4,No,Yes,M,NO,No,Yes,28-02-2017
0,641,1,0,0,50.95427833,3,No,No,A,NO,Yes,Yes,31-03-2017
0,703,0,0,1,37.12113875,7,No,No,A,NO,Yes,No,30-04-2017
0,585,1,2,1,42.3229093,5,No,Yes,M,NO,Yes,Yes,30-06-2017
0,710,1,2,0,37.93913916,5,No,No,P,NO,No,No,30-06-2017
0,765,1,2,0,40.25437144,7,No,No,A,NO,Yes,No,30-06-2017
0,681,2,3,1,48.53805977,5,No,No,M,NO,No,Yes,31-12-2016
0,NA,0,0,1,32.43371874,6,No,No,M,NO,No,Yes,30-06-2017
0,675,1,0,1,38.72223155,7,No,No,A,NO,Yes,Yes,30-04-2017
0,584,2,2,1,48.89341764,6,No,Yes,A,High,No,No,31-03-2017
0,673,2,2,2,69.20257985,3,No,No,M,NO,No,Yes,31-03-2017
0,683,1,0,2,32.80266658,5,No,Yes,M,NO,Yes,No,31-12-2016
0,719,0,1,0,21.15343922,8,No,No,P,NO,Yes,No,31-08-2017
0,642,1,1,1,48.81523718,5,No,No,M,NO,No,Yes,31-03-2017
0,695,1,2,1,47.53506283,6,No,No,M,NO,No,Yes,31-12-2016
0,658,1,3,0,64.2166212,6,Yes,Yes,A,NO,No,Yes,28-02-2017
0,564,1,2,1,36.14510454,4,No,No,A,NO,No,Yes,30-06-2017
0,711,0,1,0,27.98512988,5,No,No,P,NO,No,No,30-04-2017
0,NA,1,0,0,41.43103187,4,No,No,M,Low,No,Yes,30-04-2017
0,641,1,2,1,44.61754915,5,No,No,A,NO,No,Yes,31-01-2017
0,628,1,2,1,50.87511326,3,No,Yes,M,Low,No,Yes,31-07-2017
0,647,1,2,1,28.57429397,4,No,No,A,NO,Yes,Yes,31-01-2017
0,721,1,1,1,44.5368324,6,No,No,M,NO,Yes,Yes,31-05-2017
0,555,1,3,2,50.39449331,5,Yes,Yes,M,High,No,Yes,31-07-2017
0,639,1,3,1,56.59464131,6,No,No,M,NO,Yes,Yes,28-02-2017
0,721,1,2,1,64.65592677,6,No,No,A,NO,No,Yes,31-12-2016
0,603,2,3,1,83.07995106,4,No,No,M,High,No,Yes,31-07-2017
0,647,1,2,1,38.6028382,5,No,No,A,NO,No,No,31-08-2017
0,490,1,3,1,48.90701048,3,No,No,M,High,No,Yes,31-08-2017
0,621,1,2,1,42.48451586,5,No,No,P,NO,No,Yes,31-08-2017
0,612,1,3,0,41.87559807,5,No,No,A,NO,No,Yes,31-03-2017
0,NA,1,2,1,64.30320226,4,No,No,P,NO,No,No,31-08-2017
0,698,1,1,1,40.77296467,7,No,No,M,NO,No,Yes,31-08-2017
0,697,1,2,1,46.8023103,5,No,No,P,NO,Yes,Yes,28-02-2017
0,NA,0,0,0,33.33268644,7,No,No,A,NO,Yes,Yes,30-04-2017
0,604,2,2,1,47.81158643,6,No,No,P,High,No,Yes,31-01-2017
0,NA,1,3,0,46.30522675,5,No,No,P,NO,Yes,No,30-06-2017
0,728,1,2,0,62.69398193,5,No,No,M,NO,No,No,30-04-2017
0,712,1,2,0,50.91313088,5,No,No,A,NO,No,Yes,31-01-2017
0,720,1,2,0,46.35963751,8,No,No,A,NO,No,No,31-05-2017
0,NA,1,0,1,54.47396824,5,No,No,M,NO,No,No,31-03-2017
0,NA,0,3,0,27.99545998,7,No,No,P,NO,Yes,Yes,31-01-2017
0,NA,1,2,1,53.61509803,3,No,No,M,NO,No,No,30-04-2017
0,721,0,1,0,31.30805904,8,No,No,M,NO,No,Yes,31-08-2017
0,681,2,2,1,59.74500718,5,No,No,P,NO,No,No,31-01-2017
0,718,2,2,1,49.13977348,6,No,No,M,NO,No,Yes,31-12-2016
0,591,1,1,0,37.4769049,5,No,Yes,M,NO,No,No,30-04-2017
0,749,1,1,1,55.93334273,8,No,No,P,NO,Yes,No,28-02-2017
0,NA,1,2,1,55.38495566,7,Yes,No,M,High,Yes,No,31-12-2016
0,581,2,3,2,73.34328083,4,Yes,Yes,M,High,No,Yes,31-07-2017
0,637,2,2,1,74.65841855,5,Yes,No,A,High,No,Yes,31-05-2017
0,NA,0,0,0,41.21896398,7,No,No,M,NO,Yes,No,31-01-2017
0,649,1,2,1,45.18311398,5,No,No,A,NO,No,Yes,30-06-2017
0,NA,1,3,1,56.65468881,3,No,No,M,NO,Yes,Yes,31-07-2017
0,694,1,2,1,47.06571295,7,No,No,P,Low,No,Yes,31-12-2016
0,NA,1,2,1,56.85025218,6,Yes,No,A,High,No,Yes,30-04-2017
0,646,1,1,1,36.19518583,5,No,No,A,NO,No,Yes,30-06-2017
0,636,0,1,1,48.88922252,6,No,No,A,Low,No,No,31-12-2016
0,712,0,1,0,27.99750052,6,No,No,P,NO,Yes,Yes,31-07-2017
0,660,2,2,0,59.37079355,4,No,No,A,NO,No,No,30-04-2017
0,580,1,3,0,36.20465757,4,No,No,A,NO,Yes,Yes,31-05-2017
0,468,1,2,0,28.20470574,6,Yes,Yes,M,High,No,No,31-12-2016
0,684,0,2,0,36.27525863,7,No,No,A,NO,No,No,30-09-2017
0,522,2,2,1,37.72719872,4,No,No,M,High,Yes,Yes,31-08-2017
0,620,2,2,1,48.02185322,3,No,No,M,NO,No,Yes,30-09-2017
0,667,0,1,1,54.78410947,4,No,No,M,NO,Yes,Yes,30-04-2017
0,NA,1,3,0,57.46210659,5,No,No,M,NO,No,No,31-07-2017
0,526,0,2,1,68.32502652,5,Yes,Yes,M,High,No,Yes,31-08-2017
0,602,0,3,2,39.23414098,6,No,No,M,NO,No,Yes,31-01-2017
0,606,1,1,1,45.66399011,5,Yes,Yes,A,High,No,Yes,31-03-2017
0,630,0,2,0,45.32147739,7,No,No,A,NO,No,Yes,31-03-2017
0,NA,1,2,1,52.34266375,7,No,No,M,NO,No,No,31-01-2017
0,677,1,1,1,53.12368476,6,No,No,A,NO,No,Yes,30-09-2017
0,619,1,3,2,39.14991689,6,No,No,M,High,No,Yes,31-01-2017
0,671,2,2,1,46.29687943,5,No,No,M,NO,Yes,Yes,31-08-2017
0,630,0,2,0,27.17075791,6,No,No,M,NO,No,Yes,31-08-2017
0,693,0,0,1,52.32772005,5,No,No,A,NO,Yes,Yes,31-07-2017
0,NA,2,2,2,47.49794283,5,Yes,Yes,A,NO,No,Yes,31-08-2017
0,589,1,0,1,53.5739871,5,Yes,Yes,A,High,Yes,Yes,31-08-2017
0,669,0,0,1,50.66327082,6,No,No,M,Low,Yes,Yes,31-05-2017
0,685,1,2,1,39.00097496,6,No,No,M,NO,No,Yes,30-04-2017
0,629,2,2,0,56.87613764,4,No,No,M,NO,No,No,31-03-2017
0,694,0,0,0,34.59405058,7,No,No,A,NO,No,Yes,30-09-2017
0,598,1,2,0,24.71697414,4,No,No,M,NO,Yes,Yes,30-06-2017
0,660,0,1,1,46.1590605,5,No,No,A,NO,Yes,No,30-04-2017
0,667,0,1,1,46.61077752,5,No,No,A,NO,No,No,31-01-2017
0,613,0,0,0,44.38359714,5,No,No,M,NO,No,Yes,31-03-2017
0,586,1,3,1,59.07051432,5,Yes,Yes,M,High,No,Yes,31-12-2016
0,688,2,2,1,53.79614395,5,No,No,M,NO,No,Yes,31-08-2017
0,628,0,0,0,45.00722946,5,No,No,A,Low,No,No,31-01-2017
0,706,1,2,1,53.25324739,6,No,No,A,NO,Yes,No,30-06-2017
0,714,2,2,0,45.75909116,6,No,No,M,NO,Yes,Yes,31-08-2017
0,614,1,0,1,42.60627094,4,No,No,M,NO,No,Yes,31-08-2017
0,613,0,2,0,46.13976504,5,No,No,A,NO,No,Yes,31-12-2016
0,716,1,3,1,52.55102243,4,No,No,M,NO,No,Yes,30-06-2017
0,628,0,1,0,29.4194334,6,No,No,A,NO,Yes,No,31-05-2017
0,599,0,2,1,40.23883111,7,No,No,A,NO,No,No,31-12-2016
0,512,1,3,1,37.88667249,5,No,No,M,High,No,Yes,30-09-2017
0,750,1,0,0,29.86798304,7,No,No,P,NO,Yes,Yes,28-02-2017
0,670,0,0,0,45.18796223,6,No,No,M,NO,Yes,Yes,31-03-2017
0,657,0,0,0,48.82720887,5,No,No,A,NO,Yes,No,30-09-2017
0,656,1,1,1,44.48051005,6,No,No,A,NO,Yes,No,28-02-2017
0,670,0,1,1,40.98490088,7,Yes,No,A,High,Yes,Yes,31-07-2017
0,723,0,2,0,56.32114251,6,No,No,M,NO,No,Yes,31-01-2017
0,584,1,3,1,76.22170765,4,No,No,M,NO,No,No,30-06-2017
0,640,0,0,0,41.16393105,6,No,No,M,NO,No,No,31-03-2017
0,657,0,1,1,46.30676885,4,No,No,M,NO,No,Yes,31-07-2017
0,NA,1,2,0,30.71172133,5,No,No,A,NO,Yes,No,31-08-2017
0,633,1,0,0,41.62866499,5,No,No,M,NO,No,Yes,31-05-2017
0,599,1,3,1,38.80913036,5,No,No,A,High,Yes,Yes,31-08-2017
0,NA,1,1,0,28.21622696,4,No,No,M,NO,No,No,31-08-2017
0,639,0,1,0,26.24750495,6,No,No,M,NO,Yes,Yes,31-07-2017
0,589,2,3,0,72.91986186,6,Yes,No,M,High,No,Yes,30-06-2017
0,595,0,1,0,42.56582944,6,No,Yes,P,NO,Yes,Yes,30-06-2017
0,722,0,2,1,53.86725487,7,Yes,No,M,Low,No,Yes,31-12-2016
0,681,0,1,1,36.30366006,5,No,No,M,NO,No,Yes,31-08-2017
0,NA,0,0,0,49.00847339,6,No,No,P,NO,No,Yes,31-08-2017
0,684,0,1,0,35.77974901,7,Yes,Yes,A,Low,No,Yes,28-02-2017
0,595,1,3,2,45.47924027,5,Yes,Yes,A,High,No,Yes,31-01-2017
0,685,1,3,2,59.14455734,6,No,No,A,NO,Yes,No,30-04-2017
0,619,1,2,0,47.36075534,7,No,No,A,NO,No,No,31-05-2017
0,652,1,0,1,47.6650661,7,No,No,P,NO,No,No,31-03-2017
0,626,1,1,1,61.4906542,6,No,Yes,M,High,No,Yes,31-01-2017
0,710,0,1,0,47.61010171,8,No,No,P,NO,Yes,Yes,31-01-2017
0,NA,1,3,2,75.01963217,4,Yes,Yes,A,High,No,Yes,31-08-2017
0,534,0,0,0,18.9314901,6,No,No,P,NO,Yes,No,28-02-2017
0,628,1,2,0,46.04891573,6,No,No,M,Low,No,Yes,31-08-2017
0,658,1,3,1,66.22870428,3,No,No,M,NO,No,No,30-04-2017
0,690,2,3,0,41.26016526,5,No,No,M,NO,No,Yes,31-08-2017
0,NA,1,1,1,69.16792813,6,No,No,M,High,No,Yes,31-01-2017
0,634,1,1,0,38.29667861,4,No,No,A,NO,Yes,No,31-01-2017
0,583,0,1,0,37.59387263,4,No,No,M,NO,No,Yes,31-12-2016
0,666,0,1,0,41.61780952,7,No,No,M,NO,Yes,No,28-02-2017
0,619,0,0,2,51.63140986,4,No,No,M,High,No,Yes,28-02-2017
0,544,0,2,1,57.37102313,6,No,No,A,High,No,Yes,28-02-2017
0,760,1,0,0,28.263817,7,No,No,A,NO,No,Yes,30-04-2017
0,684,1,3,0,61.47983564,4,No,No,A,NO,Yes,Yes,31-08-2017
0,649,0,1,0,42.52806632,7,No,No,A,NO,No,Yes,31-03-2017
0,584,1,2,1,57.32679926,4,No,No,A,High,No,No,31-12-2016
0,490,0,2,0,68.75977956,3,Yes,Yes,M,High,No,Yes,28-02-2017
0,600,0,2,1,60.54792363,6,No,Yes,A,High,No,Yes,30-09-2017
0,655,1,2,0,39.19540458,7,No,No,M,NO,No,Yes,30-09-2017
0,691,0,0,0,19.53683747,8,No,No,A,NO,Yes,No,31-03-2017
0,683,0,1,1,65.81494096,8,No,No,M,High,No,Yes,31-01-2017
0,NA,1,2,1,39.66705062,6,No,Yes,P,NO,Yes,Yes,30-06-2017
0,710,2,3,0,41.79778728,3,No,No,A,NO,Yes,Yes,31-12-2016
0,614,1,3,1,26.86148796,6,No,No,A,Low,No,No,31-07-2017
0,554,0,3,0,39.34599451,4,No,No,A,NO,No,Yes,30-04-2017
0,689,0,0,0,35.64087418,7,No,No,M,NO,No,Yes,31-01-2017
0,669,0,1,1,54.3875361,5,No,No,P,NO,Yes,Yes,31-08-2017
0,719,0,1,0,51.95128093,7,No,No,A,High,No,Yes,31-07-2017
0,585,1,2,1,22.42091877,6,No,No,A,NO,Yes,No,31-01-2017
0,647,0,0,0,42.48307292,6,No,No,A,NO,No,Yes,31-07-2017
0,656,1,1,1,34.26744402,5,No,No,M,NO,No,Yes,31-01-2017
0,640,1,2,1,46.8456676,6,Yes,No,A,Low,Yes,Yes,28-02-2017
0,NA,0,1,0,37.12693147,5,No,No,P,NO,Yes,No,31-01-2017
0,694,1,1,0,51.13098756,7,No,No,M,NO,No,No,31-07-2017
0,699,0,2,1,48.02937,8,No,No,A,NO,No,No,30-06-2017
0,710,0,0,0,46.47969822,4,No,No,P,NO,Yes,No,31-05-2017
0,680,0,2,0,42.58981645,7,No,No,P,NO,Yes,No,31-08-2017
0,629,0,0,0,53.26533364,6,No,Yes,A,NO,No,No,30-06-2017
0,555,1,3,1,67.93594154,6,Yes,No,M,High,No,Yes,28-02-2017
0,675,1,1,1,53.82761417,7,No,No,M,NO,No,Yes,28-02-2017
0,708,0,0,0,32.59930555,6,No,No,P,NO,Yes,No,31-07-2017
0,569,0,1,1,50.3439939,4,No,No,M,NO,No,Yes,31-03-2017
0,642,1,2,0,36.01477553,7,Yes,Yes,A,Low,Yes,Yes,31-12-2016
0,605,1,2,1,48.94937349,5,No,No,M,NO,No,No,31-05-2017
0,640,1,2,1,46.14096975,5,No,No,A,High,No,Yes,31-12-2016
0,685,0,0,0,44.49797996,7,No,No,M,NO,No,Yes,31-03-2017
0,819,0,0,0,31.9997043,8,No,No,P,NO,Yes,No,28-02-2017
0,NA,0,3,0,38.99821325,4,No,No,A,Low,Yes,Yes,31-07-2017
0,649,1,2,0,51.59005325,4,No,No,A,NO,No,Yes,31-05-2017
0,575,0,2,0,30.31423498,5,No,Yes,M,Low,No,Yes,31-03-2017
0,626,2,3,1,62.56250981,5,No,No,A,Low,No,Yes,31-01-2017
0,551,1,2,1,41.80407136,6,No,Yes,M,High,No,Yes,30-09-2017
0,705,0,2,1,42.53217982,6,No,No,M,NO,No,Yes,28-02-2017
0,NA,1,2,1,63.86062282,5,No,No,M,High,No,Yes,30-04-2017
0,576,1,2,1,40.68736653,6,No,No,A,High,No,No,31-03-2017
0,644,1,2,1,39.09946702,7,Yes,No,P,High,No,Yes,31-12-2016
0,486,2,3,1,69.46651385,3,Yes,No,M,High,No,Yes,30-06-2017
0,572,0,1,0,38.69872661,5,No,No,A,High,No,Yes,31-01-2017
0,NA,0,0,0,31.59489409,6,No,No,A,NO,No,Yes,28-02-2017
0,652,0,1,1,59.56089578,5,No,Yes,A,NO,No,Yes,31-08-2017
0,639,1,0,1,50.87913024,5,No,No,M,NO,No,No,30-09-2017
0,637,0,2,1,38.37126538,6,No,No,A,NO,No,Yes,30-06-2017
0,748,0,2,1,34.44619674,7,No,No,A,NO,Yes,No,31-05-2017
0,750,1,1,0,34.00549106,6,No,No,M,NO,No,Yes,30-04-2017
0,615,1,3,1,57.89840545,5,No,No,M,High,No,No,31-12-2016
0,550,1,2,1,56.78506532,4,Yes,Yes,M,High,No,Yes,30-06-2017
