Gender,balance,income,DPD
M,747.3535557,42900.02495,0
M,327.7957317,23865.3281,45
F,851.3417919,18786.58034,3
M,110.8543651,27370.30437,23
M,541.7555693,57322.10502,0
M,0,36269.29254,4
M,1201.360264,51740.89005,58
M,57.2198379,18982.55571,31
F,785.0934846,32945.82807,4
F,383.6396643,17445.18244,38
M,1107.304157,52765.05866,44
M,396.9859854,55454.63104,28
M,0,44807.37827,21
M,924.2415348,45207.38763,58
M,602.4937249,33202.53438,16
F,828.739825,17962.31109,18
F,1.611175572,20837.33546,8
F,894.0057891,18002.32519,35
M,1234.476479,31313.37458,15
M,406.0139804,42642.23737,52
F,1051.998449,12376.09598,53
F,1085.83808,18890.22808,53
M,1656.173272,41133.12685,42
F,242.6526089,20426.79397,19
F,602.3064955,12927.7128,22
M,187.5973026,59660.99704,36
M,331.2970819,34497.74268,10
M,911.3877951,57131.32037,42
M,391.4082005,39761.56184,52
M,1450.349184,33957.18196,27
M,819.9169885,28960.11281,21
F,1590.176413,18666.41221,51
F,1256.61487,22493.50126,1
F,1889.33211,22652.10963,105
M,743.6853749,10774.97191,25
M,343.1944994,29555.90547,8
M,534.9731547,44079.33287,32
M,1207.697906,34857.54031,11
M,564.8138972,39829.41683,9
F,495.3652633,22938.13687,47
M,902.5138231,38647.52189,55
F,1741.273354,18544.05165,15
M,1166.642625,52700.10969,30
F,631.15977,23245.07076,25
F,1076.977966,14668.38071,45
M,1243.554025,37634.3464,69
M,2113.019023,34747.75578,13
M,1296.060997,43313.28299,29
M,1088.674077,47147.72595,52
M,824.7317041,42313.51575,38
M,684.2948414,37011.18328,54
M,37.3648865,26221.5179,18
F,878.1490055,18414.57007,54
M,904.2415222,40683.46035,40
F,942.042215,22181.39455,11
F,957.4925363,16323.36476,15
M,285.2908758,17606.63593,21
F,1468.382748,19846.06475,14
M,322.7130195,27668.5761,39
M,414.1340631,40877.22645,10
M,1105.002812,36812.70609,7
M,0.445756769,31934.83798,13
M,619.7013996,13902.179,54
M,293.8693202,56676.80175,29
F,637.3827283,19704.91942,42
M,1109.528617,69325.07982,5
M,1223.112944,52903.46137,54
F,1183.69295,13081.66106,2
M,569.7908726,54335.2241,3
M,625.5319229,46026.48791,58
M,833.6552993,16908.7781,48
M,866.0459226,44827.26588,39
F,945.4798492,17279.28681,48
M,1554.845545,43901.80532,10
M,575.7683453,51927.7468,56
M,1141.603687,38722.96119,38
M,1146.64022,45376.55648,9
M,0,34305.91868,16
M,434.7147713,35454.75542,29
M,1026.13443,39135.63696,0
F,1302.797206,29252.36143,59
M,690.7058706,59561.9052,49
M,574.4516329,40727.64293,44
M,0,43346.62226,6
F,251.3060237,13058.60666,16
F,1252.113954,16490.70693,0
M,207.8952069,52249.31234,31
M,1753.084389,48965.34697,79
F,1279.935227,21107.52024,52
M,862.8765137,36461.90113,17
M,1143.541405,33394.9791,49
M,1253.18164,71238.5506,40
M,624.0839722,25557.63967,1
F,1027.86107,14322.08836,57
M,1964.014684,50553.53452,118
M,752.4261091,32539.64501,24
M,953.9298177,32640.14405,26
M,773.2042127,66749.43344,55
M,432.7910885,52238.08744,53
M,797.7340162,31616.80024,23
M,240.8415528,56089.15425,51
M,662.3158574,31815.34656,7
F,1056.36555,15432.39599,43
M,741.0875961,43015.53915,11
M,0,42284.68217,27
M,981.9544898,41123.21247,36
M,1569.835666,42781.3833,54
M,136.5055213,45596.10783,22
F,731.9517153,18117.42791,12
M,717.8107678,32040.93126,12
F,1005.176223,18262.17614,10
M,561.9283609,31192.91272,27
M,2033.19179,44998.28744,112
M,638.8174557,46704.738,1
F,1104.949687,11528.99966,16
M,0,29514.03361,13
M,633.7666725,34290.60492,37
F,1526.025134,20894.07666,4
M,522.7662715,43026.32913,58
M,853.1031276,47381.72423,57
M,1225.225152,39338.86212,54
F,1559.627869,22047.78161,46
M,260.3399357,34932.49376,48
M,1320.943245,50505.3669,45
M,1443.64839,45089.38954,44
M,791.6382334,30303.60678,48
M,922.6664691,33445.48969,56
M,80.75286364,35887.54636,56
M,193.3585386,34728.02143,41
M,939.0985018,45519.01898,53
M,1336.803015,30787.15572,12
M,1488.779562,49803.29308,119
F,375.1967469,13709.20533,6
F,773.3811632,18978.18845,1
M,581.4231695,44600.6628,33
M,461.0502494,43147.77203,29
F,1424.559323,25398.19744,69
F,1139.396214,17139.84809,10
M,1032.20327,41673.73415,22
M,96.64183869,44556.21942,9
M,338.7794082,42678.71319,50
F,1331.425462,13793.18518,42
M,0,34479.62349,11
M,616.25397,42436.68644,54
M,599.8008625,30146.63574,28
F,1466.56289,20904.44788,15
M,593.3038909,49925.32392,19
M,786.98126,49432.95276,56
M,926.9853267,48753.31287,29
M,1175.420433,37462.64333,16
F,1697.749667,23295.84328,25
M,575.5143833,54203.19021,24
M,1386.302444,54404.48169,1
F,1222.245092,23152.7231,49
M,1556.194194,26905.58075,16
M,1103.92188,52821.53485,46
M,1496.07211,40214.62083,77
F,975.642874,25920.32191,13
F,781.1742571,23403.06377,42
F,940.4354663,18939.84279,10
M,375.32962,32531.21576,22
M,627.8761333,51770.45835,7
M,1304.383209,49371.95691,2
M,1496.23237,37534.32924,8
F,1005.593829,15851.48265,14
M,828.8577543,46060.85293,25
F,1144.35852,18903.37844,54
M,1386.191949,42537.99079,54
F,1321.805206,11453.61153,8
M,1121.151251,35765.70649,23
M,547.8633422,45966.35106,51
M,813.9973412,42461.56142,53
M,75.18398526,52166.00597,16
M,598.2192978,28621.12542,5
F,63.03632327,12308.01832,26
M,0,48642.25451,15
M,1553.703309,35929.16355,14
M,813.7160939,46419.99708,58
M,1386.176753,42875.00602,31
M,933.7673154,43693.52116,1
F,1240.0956,20134.64729,14
M,0,33781.65631,10
M,613.5818624,30833.80206,33
M,253.5167956,53125.48345,11
F,947.8858454,17094.47889,33
F,112.8119095,16100.57083,37
F,827.0413054,18892.82129,47
M,484.679499,43900.09156,12
F,271.2497049,25157.73142,36
M,1018.248906,52509.74244,34
M,0,43730.76665,16
F,0,16421.48992,32
M,1101.803715,36555.4627,48
F,1471.897822,18913.03822,20
M,1057.71318,40707.61877,6
M,352.5505372,17626.16713,35
M,1029.819308,50635.89081,38
M,1308.663094,35964.79193,6
F,1581.790489,10537.52984,9
M,918.1189019,53710.2153,53
M,637.8002911,40323.55907,19
M,369.041788,38468.24465,2
F,985.0926986,18499.96154,50
M,306.9569266,32428.81291,53
M,1205.913239,43715.41376,51
M,1079.502963,40504.91545,16
M,555.2884886,40046.42198,6
M,905.0116944,39293.98251,36
F,1348.956074,20870.26798,55
F,1461.833249,19252.23729,5
M,443.4469923,29811.36345,29
M,2024.105018,51508.86888,118
M,1516.551152,39368.14187,5
F,520.5576465,18256.28839,49
M,850.5480987,44501.91504,57
M,926.4896733,49919.96729,48
F,1275.824225,9611.963157,42
M,249.5983832,20684.23741,48
F,1564.471411,19372.8216,3
M,443.1755645,37639.98243,26
M,323.5469083,33991.99111,50
F,512.3202025,24949.62161,42
F,524.7606336,14154.91347,14
M,741.4204609,38660.99965,18
F,1994.049188,14305.11147,40
M,1175.715193,24000.89494,19
M,284.0487757,41243.85479,16
M,565.5053845,39109.30967,30
M,47.74566544,31150.37469,50
M,776.9548658,45083.3202,25
M,353.7390971,65526.80974,48
M,76.13224922,53594.42001,34
M,839.6035976,45994.64473,28
F,754.4840226,22425.53548,34
F,833.1207736,23630.27367,57
M,277.2949179,27548.9503,55
M,1594.697189,37091.87383,10
M,0,40393.47543,17
F,1281.617091,14236.09199,10
M,1469.703786,40174.95035,46
M,0,38165.68831,46
M,891.403241,46611.73164,30
M,493.7649099,51518.05525,38
F,884.6140116,24306.65035,28
M,0,32582.74556,4
M,1028.520386,47944.60096,51
F,425.8317403,13275.91441,53
M,1132.358062,52489.76422,41
M,965.2738039,46218.46056,56
M,2499.01675,51504.29396,106
F,1435.181264,11346.84187,42
F,1391.19636,8637.963307,55
F,1804.413369,17665.54905,59
F,321.7950672,19229.22587,42
M,1506.669829,41931.70448,55
F,1402.267516,12104.31561,73
M,1379.430717,38881.96935,88
M,1232.978729,57182.33212,41
M,134.8580208,35755.86662,37
F,422.9140174,18787.33703,18
M,1373.564213,21785.25275,29
M,661.4258876,55591.55703,53
M,1427.718421,27425.67495,3
M,938.6378621,39459.76704,47
M,608.4289941,56483.0569,47
M,1477.532394,46965.13826,54
F,1470.588741,17876.29269,32
F,1488.598859,20739.62679,11
M,0,49608.00617,55
F,328.0383342,19566.26724,39
F,1333.806128,21087.32352,23
M,764.5347169,40593.28542,54
M,110.326679,52106.2049,12
F,2502.684931,14947.51975,117
M,604.3155154,36592.75684,37
F,1595.288158,22645.04006,0
M,0,50076.26357,0
M,440.6376501,50902.13614,49
F,876.9186246,13372.51292,49
M,1366.890314,35566.95637,13
M,1129.975937,32795.04634,27
M,1077.020824,56862.06694,52
M,1411.074241,26040.00459,3
M,0,45788.49211,32
M,861.652948,27355.80502,4
M,1185.661115,56483.5372,36
M,901.5539184,57100.41767,4
F,773.7302157,14841.98962,7
M,1387.973385,30716.64306,38
M,1207.694726,37355.94434,30
F,455.7164377,12587.40145,47
F,550.8950488,19110.07447,18
F,1484.805423,22965.17668,28
F,441.6261268,15261.70803,0
M,810.4120752,28056.78391,34
M,1137.039899,49810.89999,35
F,1402.407716,13870.96968,32
M,1541.812806,29374.92888,3
M,898.9807259,63041.22478,28
F,700.3311593,18702.956,5
F,895.4580635,23795.5515,52
M,770.1321919,48489.37866,9
M,841.951731,53779.01825,56
M,44.31361993,30449.25019,9
M,377.3003603,42257.49319,27
M,264.8011505,49216.24815,44
M,522.0216391,37341.89878,20
M,1681.916005,41866.55806,58
M,1069.539368,55421.55279,45
M,375.7009493,37925.97462,45
F,670.991526,19835.96905,25
M,318.9125682,49305.55317,57
F,955.1202176,25314.85309,42
M,1123.793439,24901.99634,20
M,993.5808787,34836.25272,8
M,278.8052603,54559.11666,43
M,1553.289604,44150.16209,35
M,0,34522.88556,41
M,483.5913011,36497.46846,20
F,311.5305491,18534.43072,11
M,536.2538616,32994.15136,52
M,127.7079183,27483.895,48
F,1507.333948,23898.87823,86
M,1351.03593,40946.60552,31
M,723.1989866,42751.76524,46
F,1041.202799,22618.42415,10
M,1102.110109,34246.69491,7
F,420.3702643,16419.71297,58
M,1278.4073,36675.60688,74
M,542.469658,52741.81067,20
M,401.8290422,47175.61452,49
M,506.5058716,51114.31972,30
M,1160.499604,23498.3002,11
M,1277.795913,56605.59886,14
F,1200.624471,18973.90768,46
F,1418.586072,11556.69531,50
F,480.3397036,14592.8404,15
M,370.5300188,31139.72184,11
M,737.6852405,51138.26546,27
M,501.921446,41366.67789,8
M,1682.201224,30441.55485,25
F,813.4527916,21073.98883,18
M,683.8262514,46937.62287,42
F,1036.600444,15197.24851,32
F,471.1433887,24945.03775,34
M,336.4196404,39707.04233,55
F,443.7230439,13136.83042,34
M,967.1388884,35269.12297,9
M,549.2759696,15706.21509,25
M,1601.160056,17974.74118,56
M,902.1378198,59695.29046,21
M,0,37553.55105,18
M,1433.183548,41744.31508,30
F,502.7977355,13376.05334,36
M,433.4528187,35858.9302,23
M,406.4267183,36750.49898,29
M,935.481005,56610.81557,44
F,1545.830641,12160.84228,52
M,93.94056279,19811.33054,33
F,192.4111547,24050.37172,46
M,716.9202275,24015.51912,7
F,1157.139538,21222.41554,57
M,72.16974028,39560.63498,18
F,1417.268258,20464.02574,50
M,1195.483956,38452.64134,8
M,559.1186503,55007.2651,36
M,0,37499.68927,10
M,359.2257409,25243.09848,21
F,2123.369217,23836.46426,70
M,1316.542384,20353.49883,48
M,1172.30089,34513.61085,17
M,1453.083637,36828.32719,4
F,323.9570867,12327.24399,0
M,1152.550664,27346.03061,13
M,1333.998166,57662.12193,37
M,709.6586991,37992.21295,57
M,731.3091222,33126.84977,16
F,279.3155744,19742.03706,18
M,0,17059.36832,33
F,630.704463,16501.809,4
M,543.0371297,31268.09516,32
M,618.881502,27906.58962,17
F,1053.161735,25222.97884,34
F,0,19622.57717,11
F,1762.352183,17032.34235,52
M,0,43943.24491,55
M,469.1519745,30366.7196,26
M,699.7625588,32881.30451,35
M,446.1427252,42611.58355,58
M,571.1799476,39682.80287,59
M,952.3348213,44864.15486,14
M,584.6670228,55682.4667,48
M,174.3678659,47750.12061,25
F,671.8017009,15299.25989,20
M,1339.55551,53585.76133,25
M,0,49232.70655,17
F,1579.070977,21101.20461,13
M,917.3235409,40193.8381,57
M,251.4282215,25962.05919,41
M,998.3620611,38385.29131,50
M,828.2325106,42246.21736,40
F,1500.283089,16943.02902,1
M,1142.637976,26731.09036,16
F,1415.198823,16737.51871,39
M,198.7309179,33512.93037,28
M,341.7692502,41662.74261,26
F,146.7353634,12716.21283,28
M,1576.306916,30547.79997,49
M,1830.471547,24053.47692,32
M,368.8007286,34526.03537,7
F,1026.576284,23636.55277,5
M,0,36225.50725,44
M,241.3360311,40122.40162,22
M,1272.053891,44895.5933,46
M,361.2007027,49395.02674,25
M,1464.009916,32023.59552,19
F,815.0774084,18445.6597,47
F,1026.128247,16430.64112,11
M,630.7255595,30466.37852,31
M,1624.126432,16054.30421,24
M,744.7326369,44965.04641,37
M,1439.296779,36170.59837,23
F,1491.050998,13033.12274,6
F,0,13334.24013,54
M,1162.699796,27206.66185,13
M,1463.593161,34064.87872,30
F,1309.697543,15536.23876,34
M,920.6474223,37936.08914,42
F,6.318864439,18912.61406,3
M,128.9911619,56946.4364,39
F,1323.289063,21149.31369,24
M,383.2157693,15233.31635,29
M,267.380973,32265.11891,21
M,429.074698,48109.80825,15
M,711.003891,51035.74577,20
F,309.5241479,12135.03813,10
F,1317.926258,14070.16706,21
M,427.3328427,55503.07363,54
M,872.8569657,31471.54539,35
M,1105.556173,38886.03581,3
M,678.0189216,59416.77886,7
F,1164.63073,17929.65298,43
M,214.9016261,33904.57772,31
M,721.5867078,50952.48482,20
F,224.338769,18282.2166,45
F,1199.237774,13809.35049,31
M,580.0545844,37278.27931,21
M,821.4936019,34739.39481,36
M,602.8629316,37849.13424,45
F,377.7676037,14021.5889,25
M,727.632558,38431.15806,26
F,600.4308598,18538.30171,15
M,993.5916771,26682.32857,19
M,1096.587037,47235.45313,48
M,1603.333397,43474.6376,6
M,1146.971428,30637.2973,19
M,1342.17534,58049.99404,40
F,1663.687014,19847.69861,16
M,1005.247966,41308.25485,13
M,962.8949273,25063.49298,36
F,1092.620656,27128.16725,20
M,919.3433464,43287.90231,17
F,176.8405782,20021.69339,23
M,460.6044655,38818.18164,7
F,782.5448463,20593.52669,15
M,613.7429339,56951.3597,31
M,362.1034983,39658.95045,29
M,861.6819237,49672.34718,35
F,936.4734896,19389.48003,24
M,1222.737042,68564.99068,33
M,794.4867872,44145.21585,32
M,0,13573.5624,38
M,2220.966201,40725.09621,117
M,523.2162452,38063.40167,16
M,1907.377311,42346.82846,86
F,1809.463468,18804.72386,32
M,1392.261315,32283.38838,53
M,1349.466456,35870.01951,5
M,621.7362508,51595.75172,46
F,1273.581981,18475.19238,59
M,636.2405203,17355.7575,14
M,680.4518871,33192.4018,7
M,836.8498663,27936.51892,43
F,1115.10674,19169.07158,7
F,799.7433408,16147.57662,26
F,996.3868788,20070.81392,52
M,1632.808045,33455.90111,8
M,439.8374803,24452.6466,25
M,276.7453134,50523.67789,46
M,1715.315063,22824.09762,58
M,848.6936359,29042.5594,33
F,323.5033574,19144.81572,28
M,793.6122324,24973.20848,27
M,612.0784475,39443.95741,3
F,1418.429004,14907.07001,55
F,1466.939439,19139.62963,14
F,440.7900554,19896.02967,31
M,0,53432.61549,36
M,885.180222,46571.77169,57
M,635.9697054,42451.61434,51
M,664.8163017,32894.80407,1
M,1100.238779,34281.25517,32
F,1606.320366,13422.30712,23
F,1704.427857,20892.31412,15
M,1295.991633,39799.99754,7
M,468.412124,22943.12569,23
M,303.7832118,44745.11955,19
M,971.709025,33774.89191,42
M,1758.420947,49787.45657,71
F,1334.701119,24621.96305,6
M,982.6992113,40194.46538,23
M,52.03888628,14680.10005,27
M,401.5035397,25010.80009,8
M,1456.849378,40186.53088,51
M,772.9245771,42678.38808,48
F,1844.361718,14238.11325,36
F,1015.511397,21362.93892,1
M,988.6780269,31210.24323,22
M,1072.744106,45704.83957,9
M,1576.900672,39835.34872,47
M,840.1051582,33976.70754,23
F,1210.438929,19022.19227,12
F,714.5496128,13431.84165,5
F,607.094029,16373.93446,8
M,413.3635225,43071.18631,25
M,1184.212015,34990.58061,44
M,273.6022741,27996.5771,20
F,871.8152195,9788.57126,10
M,1724.556817,46397.45231,1
F,1107.40038,15661.57973,22
F,1161.407345,18420.29889,15
F,107.6025084,17941.73917,43
M,136.4220356,42719.89406,55
M,682.035984,30288.9418,59
F,791.5303591,18342.73735,44
M,457.8690747,43134.54801,35
M,1514.963236,36403.03614,57
M,816.0938872,37763.03651,22
M,1241.954243,41952.11577,24
M,932.2025461,49214.70512,36
M,608.1084466,46962.78701,57
F,627.5932466,15423.20763,14
F,593.0552412,22786.91671,8
M,187.3101926,31140.74672,20
M,736.4757788,39538.3308,59
F,838.0811589,23698.70725,49
M,511.5159962,43737.18181,2
M,355.3596461,65798.92003,19
M,1138.396686,24098.34886,57
M,828.0049554,53806.31628,52
M,1218.553005,51224.91731,41
M,316.0121309,34250.5216,39
F,480.4697653,14866.61225,39
M,152.5030074,39502.8368,16
M,1129.316466,46689.9794,42
F,887.29064,14958.55147,46
M,938.4369137,34184.94288,40
M,1076.665439,43972.69386,58
M,1575.487818,35735.45501,91
M,148.1459807,43104.38609,39
M,1865.635779,49604.88213,106
F,633.7691889,14109.82181,23
F,0,23422.13722,4
M,922.817168,50800.35901,8
M,4.712141697,28521.36688,8
M,1198.175927,42968.63988,12
M,1726.618698,43814.96127,47
M,1075.219721,30485.05974,45
F,883.9235437,14740.13868,32
M,1099.292985,47625.30546,52
M,948.9651331,45456.9288,14
F,814.6300753,22948.15776,38
M,687.2929387,35989.22765,0
M,693.6715894,32578.60631,30
M,814.8431184,28526.21683,44
M,1031.974601,59555.86581,11
M,1319.483579,62054.98639,27
M,1366.026022,51551.10832,31
M,1033.455043,55487.21989,23
M,0,50231.44734,20
M,857.5823611,54372.89419,45
M,1156.289558,33959.73853,3
M,1713.26359,34005.8614,12
F,902.9807197,15076.33854,33
F,212.0421829,16179.30775,54
M,632.8039803,51149.42525,7
F,378.0211154,19571.3923,21
M,999.5380168,43934.85626,34
M,970.8525458,49043.78232,31
M,1319.187613,35466.24186,58
M,286.3299636,59576.65032,35
M,830.5718756,39723.76866,0
F,657.5321356,19395.73893,1
M,786.6410085,57704.64461,37
M,111.0619105,40675.32738,49
M,298.2365837,27838.68412,33
F,819.8586726,19802.46107,4
M,1790.674983,44607.42902,105
M,883.4719996,44207.33303,54
F,384.8313281,17844.51751,24
M,1567.610704,38785.35768,77
F,927.7727236,18148.06928,1
M,796.3261454,28616.70904,47
M,652.5533166,32438.0581,8
M,315.0122984,44690.49774,1
M,1609.797453,38756.45469,39
M,851.7962751,57950.77175,9
M,460.2078669,44527.27275,47
M,1203.828964,41484.93943,39
M,2074.807589,38988.85925,87
M,1243.708322,37926.10524,7
F,1373.037835,19457.6093,19
M,449.4126863,52892.25015,29
M,126.5585946,69541.9486,11
M,387.2361429,24243.94446,11
F,2332.878254,11770.23412,93
M,1359.438493,24411.13474,34
M,469.3317131,58360.38912,57
M,111.2949539,40086.69012,7
M,1443.875165,54355.72614,26
M,396.820316,51560.0281,56
F,146.1511448,15160.48947,28
M,607.2000058,36615.82944,53
M,1708.149967,46416.94558,48
M,956.533337,53702.54156,6
F,676.6132706,16148.18637,9
F,238.3181069,17194.15414,24
F,0,15967.61421,58
F,740.7379512,13065.56594,28
F,933.7116933,11810.55457,15
M,860.0343646,33740.69911,43
M,1032.940825,31152.14069,48
M,0,36949.94989,41
M,835.2734997,51471.14295,2
M,188.4087559,35073.5146,51
M,506.3249831,43631.29653,37
M,496.7518122,35955.63928,17
F,739.1794564,15819.73057,58
F,916.5369368,20130.91526,38
M,1559.752146,37227.26882,58
M,392.2395399,44983.2018,32
M,1065.82556,39718.94925,40
M,523.7088979,48091.74453,56
M,789.564771,39199.02953,30
M,805.1953048,38222.25523,25
M,1255.543375,45142.27359,3
M,654.808846,44255.7672,14
M,716.7649108,51528.49866,14
M,686.0723086,32318.42224,10
M,1530.370017,29479.02245,56
M,879.3738243,29697.14649,11
M,738.3278043,37273.17115,43
M,1647.426764,49156.15931,12
F,503.2166226,21371.24632,50
M,215.0253294,40399.40994,15
F,820.656301,24820.04824,17
